No.;Time;Source;Destination;Protocol;Length;Info;;;Time 1;Time 2;Delay;Delay 1;Delay 2;Jitter
10917;529,250962;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=187727 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,250962;529,250962;0;-0,000198;0,000198;0,000396
10918;529,250962;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=190324 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,250962;529,25116;0,000198;0,000084;0,000114;0,00003
10919;529,25116;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=190324 Win=132096 Len=0;;;529,25116;529,251274;0,000114;-0,000011;0,000125;0,000136
10920;529,251274;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=186275 Win=264192 Len=0;;;529,251274;529,251399;0,000125;0,000003;0,000122;0,000119
10921;529,251399;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=189179 Win=264192 Len=0;;;529,251399;529,251521;0,000122;0,000122;0;-0,000122
10922;529,251521;23.38.195.66;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,251521;529,251521;0;-0,000094;0,000094;0,000188
10923;529,251521;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=190631 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,251521;529,251615;0,000094;-0,008842;0,008936;0,017778
10927;529,251615;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=192083 Win=264192 Len=0;;;529,251615;529,260551;0,008936;0,008936;0;-0,008936
10982;529,260551;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=192083 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260551;529,260551;0;0;0;0
10983;529,260551;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=193535 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260551;529,260551;0;0;0;0
10984;529,260551;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=194987 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260551;529,260551;0;0;0;0
10985;529,260551;23.38.195.66;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,260551;529,260551;0;0;0;0
10986;529,260551;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=191776 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260551;529,260551;0;0;0;0
10987;529,260551;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=193228 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260551;529,260551;0;-0,000136;0,000136;0,000272
10988;529,260551;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=194680 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260551;529,260687;0,000136;0,000068;0,000068;0
10989;529,260687;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=197891 Win=264192 Len=0;;;529,260687;529,260755;0,000068;-0,000011;0,000079;0,00009
10991;529,260755;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=196132 Win=132096 Len=0;;;529,260755;529,260834;0,000079;0,000079;0;-0,000079
10992;529,260834;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=196132 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260834;529,260834;0;0;0;0
10993;529,260834;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=197891 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260834;529,260834;0;0;0;0
10994;529,260834;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=199343 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260834;529,260834;0;0;0;0
10995;529,260834;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,260834;529,260834;0;0;0;0
10996;529,260834;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=199036 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260834;529,260834;0;0;0;0
10997;529,260834;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=200795 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260834;529,260834;0;-0,000078;0,000078;0,000156
10998;529,260834;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=202247 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,260834;529,260912;0,000078;-0,000015;0,000093;0,000108
10999;529,260912;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=203699 Win=264192 Len=0;;;529,260912;529,261005;0,000093;-0,000027;0,00012;0,000147
11000;529,261005;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=200488 Win=132096 Len=0;;;529,261005;529,261125;0,00012;0,00012;0;-0,00012
11001;529,261125;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=200488 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,261125;529,261125;0;-0,000042;0,000042;0,000084
11002;529,261125;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=201940 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,261125;529,261167;0,000042;-0,000029;0,000071;0,0001
11003;529,261167;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=203392 Win=132096 Len=0;;;529,261167;529,261238;0,000071;0,000038;0,000033;-0,000005
11004;529,261238;23.38.195.66;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,261238;529,261271;0,000033;0,000033;0;-0,000033
11005;529,261271;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=205151 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,261271;529,261271;0;0;0;0
11006;529,261271;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=203392 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,261271;529,261271;0;-0,000029;0,000029;0,000058
11007;529,261271;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=204844 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,261271;529,2613;0,000029;-0,00003;0,000059;0,000089
11008;529,2613;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=206603 Win=264192 Len=0;;;529,2613;529,261359;0,000059;-0,042626;0,042685;0,085311
11009;529,261359;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=206296 Win=132096 Len=0;;;529,261359;529,304044;0,042685;0,042685;0;-0,042685
11014;529,304044;31.13.68.63;192.168.1.9;TCP;56;443  >  49847 [ACK] Seq=3429 Ack=2823 Win=75520 Len=0;;;529,304044;529,304044;0;-0,000298;0,000298;0,000596
11015;529,304044;157.240.218.63;192.168.1.9;TCP;66;443  >  49864 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM=1 WS=256;;;529,304044;529,304342;0,000298;0,000044;0,000254;0,00021
11016;529,304342;192.168.1.9;157.240.218.63;TCP;54;49864  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0;;;529,304342;529,304596;0,000254;0,000153;0,000101;-0,000052
11017;529,304596;31.13.68.63;192.168.1.9;TCP;54;443  >  49847 [FIN, ACK] Seq=3429 Ack=2824 Win=75520 Len=0;;;529,304596;529,304697;0,000101;-0,003052;0,003153;0,006205
11022;529,304697;192.168.1.9;31.13.68.63;TCP;54;49847  >  443 [ACK] Seq=2824 Ack=3430 Win=131072 Len=0;;;529,304697;529,30785;0,003153;-0,006097;0,00925;0,015347
11024;529,30785;192.168.1.9;157.240.218.63;TLSv1.3;571;Client Hello;;;529,30785;529,3171;0,00925;0,00925;0;-0,00925
11029;529,3171;23.38.195.18;192.168.1.9;TCP;1506;443  >  49857 [ACK] Seq=4376 Ack=1229 Win=31616 Len=1452 [TCP segment of a reassembled PDU];;;529,3171;529,3171;0;-0,000137;0,000137;0,000274
11030;529,3171;23.38.195.18;192.168.1.9;TLSv1.3;249;Application Data;;;529,3171;529,317237;0,000137;-0,000048;0,000185;0,000233
11032;529,317237;192.168.1.9;23.38.195.18;TCP;54;49857  >  443 [ACK] Seq=1229 Ack=6023 Win=132096 Len=0;;;529,317237;529,317422;0,000185;-0,017835;0,01802;0,035855
11033;529,317422;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=206603 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,317422;529,335442;0,01802;-0,013879;0,031899;0,045778
11037;529,335442;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=206296 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,335442;529,367341;0,031899;0,01046;0,021439;0,010979
11042;529,367341;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=208055 Win=264192 Len=0;;;529,367341;529,38878;0,021439;0,019358;0,002081;-0,017277
11043;529,38878;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=207748 Win=132096 Len=0;;;529,38878;529,390861;0,002081;0,002081;0;-0,002081
11044;529,390861;23.38.195.66;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,390861;529,390861;0;0;0;0
11045;529,390861;23.38.195.66;192.168.1.9;TCP;1291;443  >  49860 [PSH, ACK] Seq=209507 Ack=1404 Win=31360 Len=1237 [TCP segment of a reassembled PDU];;;529,390861;529,390861;0;0;0;0
11046;529,390861;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=207748 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,390861;529,390861;0;0;0;0
11047;529,390861;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,390861;529,390861;0;0;0;0
11048;529,390861;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=210744 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,390861;529,390861;0;0;0;0
11049;529,390861;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=212196 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,390861;529,390861;0;0;0;0
11050;529,390861;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=210652 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,390861;529,390861;0;0;0;0
11051;529,390861;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=212104 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,390861;529,390861;0;0;0;0
11052;529,390861;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=213648 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,390861;529,390861;0;-0,000282;0,000282;0,000564
11053;529,390861;23.38.195.66;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,390861;529,391143;0,000282;0,000184;0,000098;-0,000086
11054;529,391143;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=216552 Win=264192 Len=0;;;529,391143;529,391241;0,000098;-0,000012;0,00011;0,000122
11055;529,391241;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=213556 Win=132096 Len=0;;;529,391241;529,391351;0,00011;0,00011;0;-0,00011
11056;529,391351;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,391351;529,391351;0;0;0;0
11057;529,391351;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=215008 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,391351;529,391351;0;0;0;0
11058;529,391351;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=216552 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,391351;529,391351;0;0;0;0
11059;529,391351;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=218004 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,391351;529,391351;0;-0,000057;0,000057;0,000114
11060;529,391351;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=216460 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,391351;529,391408;0,000057;0,00002;0,000037;0,000017
11061;529,391408;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=217912 Win=132096 Len=0;;;529,391408;529,391445;0,000037;-0,000038;0,000075;0,000113
11062;529,391445;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=219456 Win=264192 Len=0;;;529,391445;529,39152;0,000075;0,000075;0;-0,000075
11063;529,39152;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=217912 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,39152;529,39152;0;-0,000026;0,000026;0,000052
11064;529,39152;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=219364 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,39152;529,391546;0,000026;-0,00003;0,000056;0,000086
11065;529,391546;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=220816 Win=132096 Len=0;;;529,391546;529,391602;0,000056;0,000021;0,000035;0,000014
11066;529,391602;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=220816 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,391602;529,391637;0,000035;-0,000019;0,000054;0,000073
11067;529,391637;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=222268 Win=132096 Len=0;;;529,391637;529,391691;0,000054;0,000054;0;-0,000054
11068;529,391691;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=219456 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,391691;529,391691;0;0;0;0
11069;529,391691;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=220908 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,391691;529,391691;0;-0,000029;0,000029;0,000058
11070;529,391691;23.38.195.66;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,391691;529,39172;0,000029;-0,00046;0,000489;0,000949
11071;529,39172;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=223812 Win=264192 Len=0;;;529,39172;529,392209;0,000489;0,000489;0;-0,000489
11072;529,392209;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=223812 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392209;529,392209;0;0;0;0
11073;529,392209;118.98.77.169;192.168.1.9;TLSv1.3;258;Application Data;;;529,392209;529,392209;0;0;0;0
11074;529,392209;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=222472 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392209;529,392209;0;0;0;0
11075;529,392209;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=223924 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392209;529,392209;0;0;0;0
11076;529,392209;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=225264 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392209;529,392209;0;0;0;0
11077;529,392209;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=226716 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392209;529,392209;0;0;0;0
11078;529,392209;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=225376 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392209;529,392209;0;0;0;0
11079;529,392209;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=226828 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392209;529,392209;0;0;0;0
11080;529,392209;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=228280 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392209;529,392209;0;-0,000101;0,000101;0,000202
11081;529,392209;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=229732 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392209;529,39231;0,000101;0,000047;0,000054;0,000007
11082;529,39231;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=228168 Win=264192 Len=0;;;529,39231;529,392364;0,000054;-0,000035;0,000089;0,000124
11083;529,392364;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=231184 Win=132096 Len=0;;;529,392364;529,392453;0,000089;0,000089;0;-0,000089
11084;529,392453;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=228168 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392453;529,392453;0;0;0;0
11085;529,392453;23.38.195.66;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,392453;529,392453;0;0;0;0
11086;529,392453;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=231072 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392453;529,392453;0;0;0;0
11087;529,392453;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=232524 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392453;529,392453;0;-0,000076;0,000076;0,000152
11088;529,392453;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=231184 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392453;529,392529;0,000076;0,00001;0,000066;0,000056
11089;529,392529;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=233976 Win=264192 Len=0;;;529,392529;529,392595;0,000066;-0,000016;0,000082;0,000098
11090;529,392595;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=232636 Win=132096 Len=0;;;529,392595;529,392677;0,000082;0,000082;0;-0,000082
11091;529,392677;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=232636 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392677;529,392677;0;-0,0001;0,0001;0,0002
11093;529,392677;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=233976 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392677;529,392777;0,0001;0,000076;0,000024;-0,000052
11094;529,392777;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=235428 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392777;529,392801;0,000024;-0,000056;0,00008;0,000136
11095;529,392801;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=236880 Win=264192 Len=0;;;529,392801;529,392881;0,00008;0,00008;0;-0,00008
11096;529,392881;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=234088 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,392881;529,392881;0;-0,000026;0,000026;0,000052
11097;529,392881;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,392881;529,392907;0,000026;-0,005283;0,005309;0,010592
11098;529,392907;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=236992 Win=132096 Len=0;;;529,392907;529,398216;0,005309;0,005309;0;-0,005309
11100;529,398216;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=236992 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,398216;529,398216;0;0;0;0
11101;529,398216;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,398216;529,398216;0;0;0;0
11102;529,398216;23.38.195.66;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,398216;529,398216;0;0;0;0
11103;529,398216;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=238332 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,398216;529,398216;0;0;0;0
11106;529,398216;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=239896 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,398216;529,398216;0;0;0;0
11107;529,398216;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=241348 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,398216;529,398216;0;-0,000184;0,000184;0,000368
11108;529,398216;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=239784 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,398216;529,3984;0,000184;0,000104;0,00008;-0,000024
11109;529,3984;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=239896 Win=132096 Len=0;;;529,3984;529,39848;0,00008;0,000014;0,000066;0,000052
11110;529,39848;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=239784 Win=264192 Len=0;;;529,39848;529,398546;0,000066;-0,000013;0,000079;0,000092
11111;529,398546;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=242800 Win=132096 Len=0;;;529,398546;529,398625;0,000079;0,000079;0;-0,000079
11112;529,398625;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=241236 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,398625;529,398625;0;0;0;0
11113;529,398625;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=242800 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,398625;529,398625;0;0;0;0
11114;529,398625;118.98.77.169;192.168.1.9;TCP;1506;443  >  49861 [ACK] Seq=244252 Ack=1270 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,398625;529,398625;0;0;0;0
11115;529,398625;23.38.195.66;192.168.1.9;TCP;1506;443  >  49860 [ACK] Seq=242688 Ack=1404 Win=31360 Len=1452 [TCP segment of a reassembled PDU];;;529,398625;529,398625;0;0;0;0
11116;529,398625;23.38.195.66;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,398625;529,398625;0;-0,000083;0,000083;0,000166
11117;529,398625;157.240.218.63;192.168.1.9;TCP;54;443  >  49864 [ACK] Seq=1 Ack=518 Win=66816 Len=0;;;529,398625;529,398708;0,000083;0,000049;0,000034;-0,000015
11118;529,398708;192.168.1.9;23.38.195.66;TCP;54;49860  >  443 [ACK] Seq=1404 Ack=245592 Win=264192 Len=0;;;529,398708;529,398742;0,000034;-0,000039;0,000073;0,000112
11119;529,398742;192.168.1.9;118.98.77.169;TCP;54;49861  >  443 [ACK] Seq=1270 Ack=245704 Win=132096 Len=0;;;529,398742;529,398815;0,000073;0,000073;0;-0,000073
11120;529,398815;118.98.77.169;192.168.1.9;TLSv1.3;1506;Application Data [TCP segment of a reassembled PDU];;;529,398815;529,398815;0;-0,000029;0,000029;0,000058
